player_name,url,position,shoots,height,weight_lb,weight_kg,height_cm,birthdate,birthplace,college,high_school,draft,nba_debut,games,points,rebounds,assists,fg_percentage,fg3_percentage,ft_percentage,efg_percentage
Dwight Davis,https://www.basketball-reference.com/players/d/davisdw01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Houston, Texas
us",Houston,"Evan E. Worthing in Houston, Texas","Cleveland Cavaliers, 1st round (3rd pick, 3rd overall), 1972 NBA Draft","October 10, 1972",340,8.6,5.9,1.6,42.3,,73.0,
Ed Davis,https://www.basketball-reference.com/players/d/davised01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Left",,,,,,Wash,UNC,"Benedictine in Richmond, Virginia","Toronto Raptors, 1st round (13th pick, 13th overall), 2010 NBA Draft","December 1, 2010",722,5.9,6.4,0.7,56.7,,58.3,56.7
Emanual Davis,https://www.basketball-reference.com/players/d/davisem01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Philadelphia, Pennsylvania
us",Delaware State University,"Kensington in Philadelphia, Pennsylvania",,"November 1, 1996",226,4.9,1.9,1.8,39.4,,78.7,47.1
Glen Davis,https://www.basketball-reference.com/players/d/davisgl01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Baton Rouge, Louisiana
us",LSU,"Louisiana State University Laboratory School in Baton Rouge, Louisiana","Seattle SuperSonics, 2nd round (5th pick, 35th overall), 2007 NBA Draft","November 2, 2007",514,8.0,4.4,0.9,44.7,,70.0,44.8
Harry Davis,https://www.basketball-reference.com/players/d/davisha01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Cleveland, Ohio
us",Florida State,"Cathedral Latin in Cleveland, Ohio","Cleveland Cavaliers, 2nd round (11th pick, 33rd overall), 1978 NBA Draft","October 13, 1978",44,4.0,1.6,0.4,43.6,,68.9,43.6
Hubert Davis,https://www.basketball-reference.com/players/d/davishu01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,W,UNC,"Lake Braddock Secondary in Burke, Virginia","New York Knicks, 1st round (20th pick, 20th overall), 1992 NBA Draft","November 7, 1992",685,8.2,1.5,1.7,45.8,,83.7,53.7
Jim Davis,https://www.basketball-reference.com/players/d/davisji01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Muncie, Indiana
us",Colorado,"Muncie Central in Muncie, Indiana","Detroit Pistons, 4th round (2nd pick, 29th overall), 1964 NBA Draft","October 15, 1967",597,6.7,5.2,1.2,46.1,,67.4,
Johnny Davis,https://www.basketball-reference.com/players/d/davisjo01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Detroit, Michigan
us",Dayton,"Murray-Wright in Detroit, Michigan","Portland Trail Blazers, 2nd round (5th pick, 22nd overall), 1976 NBA Draft","October 23, 1976",750,12.9,2.0,4.5,44.8,,82.1,45.0
Johnny Davis,https://www.basketball-reference.com/players/d/davisjo06.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"La Crosse, Wiscons",Wisconsin,"La Crosse in La Crosse, Wisconsin","Washington Wizards, 1st round (10th pick, 10th overall), 2022 NBA Draft","October 25, 2022",98,3.9,1.7,0.7,40.5,,56.5,45.3
Josh Davis,https://www.basketball-reference.com/players/d/davisjo02.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Salem, Oregon
us",Wyoming,"Salem Academy in Salem, Oregon",,"March 10, 2004",67,2.3,1.7,0.3,37.3,,72.4,45.0
Lee Davis,https://www.basketball-reference.com/players/d/davisle01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Raleigh, North Carol",NC Central,"Ligon in Raleigh, North Carolina","Phoenix Suns, 10th round (13th pick, 133rd overall), 1968 NBA Draft",,453,7.8,4.8,1.0,48.2,,60.7,48.4
Mark Davis,https://www.basketball-reference.com/players/d/davisma01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Chesapeake, Virg",Old Dominion,"Great Bridge in Chesapeake, Virginia","Cleveland Cavaliers, 4th round (9th pick, 79th overall), 1985 NBA Draft","November 4, 1988",33,3.8,1.1,0.4,48.0,,82.4,48.5
Mark Davis,https://www.basketball-reference.com/players/d/davisma02.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Thibodaux, Louisiana
us",,"Thibodaux in Thibodaux, Louisiana","Minnesota Timberwolves, 2nd round (19th pick, 48th overall), 1995 NBA Draft","November 3, 1995",230,5.5,3.0,1.3,44.2,,65.5,45.5
Mel Davis,https://www.basketball-reference.com/players/d/davisme01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"New York, New York
us",St. John's,"Boys in Brooklyn, New York","New York Knicks, 1st round (14th pick, 14th overall), 1973 NBA Draft","October 16, 1973",190,5.3,4.3,0.9,37.6,,70.9,
Mickey Davis,https://www.basketball-reference.com/players/d/davismi02.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Rochester, Pennsylvania
us",Duquesne,"Monaca in Monaca, Pennsylvania","Milwaukee Bucks, 7th round (16th pick, 113th overall), 1972 NBA Draft","October 13, 1972 ▪ ABA Debut: October 15, 1971",309,5.0,2.7,1.0,45.5,,83.5,45.5
Mike Davis,https://www.basketball-reference.com/players/d/davismi01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Brooklyn, New York
us",Virginia Union University,"Eastern District in Brooklyn, New York","Baltimore Bullets, 1st round (14th pick, 14th overall), 1969 NBA Draft","October 15, 1969 ▪ ABA Debut: December 26, 1972",242,10.1,2.1,1.7,42.4,,76.5,42.5
Mike Davis,https://www.basketball-reference.com/players/d/davismi03.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Jacksonville, Florida
us",Maryland,"Bishop Mose Davis in Jacksonville, Florida",,"March 15, 1983",8,1.8,1.3,0.0,40.0,,60.0,40.0
Monti Davis,https://www.basketball-reference.com/players/d/davismo01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Warren, Ohio
us",Tennessee State,"Harding in Warren, Ohio","Philadelphia 76ers, 1st round (21st pick, 21st overall), 1980 NBA Draft","October 18, 1980",2,1.5,2.0,0.0,20.0,,20.0,20.0
Paul Davis,https://www.basketball-reference.com/players/d/davispa01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Detroit, Michigan
us",Michigan State,"Rochester in Rochester Hills, Michigan","Los Angeles Clippers, 2nd round (4th pick, 34th overall), 2006 NBA Draft","November 2, 2006",82,2.6,1.9,0.4,40.2,,73.2,40.2
Ralph Davis,https://www.basketball-reference.com/players/d/davisra01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Vanceburg, Kentucky
us",Cincinnati,"Lewis County in Vanceburg, Kentucky","Cincinnati Royals, 3rd round (1st pick, 17th overall), 1960 NBA Draft","October 19, 1960",150,8.0,1.7,2.8,40.9,,67.7,
Red Davis,https://www.basketball-reference.com/players/d/davisre01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,,St. John's,"Manhattan College in New York, New York","Rochester Royals, 6th round (7th pick, 52nd overall), 1954 NBA Draft","November 6, 1955",3,0.7,1.3,0.3,0.0,,100.0,
Ricky Davis,https://www.basketball-reference.com/players/d/davisri01.html,"Shooting Guard and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Las Vegas, Nevada
us",Iowa,"North in Davenport, Iowa","Charlotte Hornets, 1st round (21st pick, 21st overall), 1998 NBA Draft","February 5, 1999",736,13.5,3.5,3.3,44.6,,78.1,48.0
Ron Davis,https://www.basketball-reference.com/players/d/davisro01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Phoenix, Arizona
us",Washington State,"Maryvale in Phoenix, Arizona","Atlanta Hawks, 5th round (2nd pick, 70th overall), 1976 NBA Draft","November 17, 1976",78,5.3,1.8,0.7,42.0,,57.1,42.2
Terence Davis,https://www.basketball-reference.com/players/d/daviste02.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Southaven, Mississippi
us",Ole Miss,"Southaven in Southaven, Mississippi",,"October 22, 2019",227,8.0,2.7,1.3,43.4,,82.6,54.2
Terry Davis,https://www.basketball-reference.com/players/d/daviste01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Left",,,,,,"Danville, Virg",Virginia Union University,"Halifax County in South Boston, Virginia",,"November 3, 1989",480,6.4,6.0,0.6,47.2,,60.5,47.3
Tyler Davis,https://www.basketball-reference.com/players/d/davisty01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"San Jose, California
us",Texas A&M,"Plano West in Plano, Texas",,"November 28, 2018",1,0.0,1.0,0.0,0.0,,-,0.0
Walt Davis,https://www.basketball-reference.com/players/d/daviswa01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Beaumont, Texas
us",Texas A&M,"Nederland in Nederland, Texas","Philadelphia Warriors, 2nd round, 1952 NBA Draft","October 31, 1953",325,4.8,4.3,0.7,37.7,,69.5,
Walter Davis,https://www.basketball-reference.com/players/d/daviswa03.html,"Shooting Guard and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,P,UNC,"South Mecklenburg in Charlotte, North Carolina","Phoenix Suns, 1st round (5th pick, 5th overall), 1977 NBA Draft","October 18, 1977",1033,18.9,3.0,3.8,51.1,,85.1,51.6
Warren Davis,https://www.basketball-reference.com/players/d/daviswa02.html,"Power Forward and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Atlantic City, New Jersey
us",North Carolina A&T,"Atlantic City in Atlantic City, New Jersey","New York Knicks, 6th round (2nd pick, 49th overall), 1965 NBA Draft",,447,12.2,9.2,2.1,48.0,,69.1,48.0
Willie Davis,https://www.basketball-reference.com/players/d/daviswi01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Fairfield, Texas
us",University of North Texas,,"Cincinnati Royals, 10th round (6th pick, 108th overall), 1967 NBA Draft, and Chicago Bulls, 7th round (3rd pick, 81st overall), 1968 NBA Draft",,8,2.3,1.6,0.3,46.7,,50.0,46.7
JD Davison,https://www.basketball-reference.com/players/d/davisjd01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Montgomery, Alabama
us",Alabama,"Calhoun in Letohatchee, Alabama","Boston Celtics, 2nd round (23rd pick, 53rd overall), 2022 NBA Draft","November 11, 2022",25,1.6,0.8,0.9,41.7,,62.5,50.0
Andre Dawkins,https://www.basketball-reference.com/players/d/dawkian01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Fairfax, Virg",Duke,,,"November 1, 2014",4,0.8,0.5,0.3,16.7,,-,25.0
Darryl Dawkins,https://www.basketball-reference.com/players/d/dawkida01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Orlando, Florida
us",,"Evans in Orlando, Florida","Philadelphia 76ers, 1st round (5th pick, 5th overall), 1975 NBA Draft","October 27, 1975",726,12.0,6.1,1.3,57.2,,68.5,57.2
Johnny Dawkins,https://www.basketball-reference.com/players/d/dawkijo01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Left",,,,,,Wash,Duke,"Mackin in Washington, District of Columbia","San Antonio Spurs, 1st round (10th pick, 10th overall), 1986 NBA Draft","October 31, 1986",541,11.1,2.5,5.5,45.6,,85.7,47.4
Paul Dawkins,https://www.basketball-reference.com/players/d/dawkipa01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,Sag,Northern Illinois,"Saginaw in Saginaw, Michigan","Utah Jazz, 10th round (1st pick, 185th overall), 1979 NBA Draft","October 12, 1979",57,5.5,2.2,1.4,47.0,,68.8,47.2
Branden Dawson,https://www.basketball-reference.com/players/d/dawsobr01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Gary, Indiana
us",Michigan State,"Lew Wallace in Gary, Indiana","New Orleans Pelicans, 2nd round (26th pick, 56th overall), 2015 NBA Draft","December 28, 2015",6,0.8,0.7,0.0,40.0,,100.0,40.0
Eric Dawson,https://www.basketball-reference.com/players/d/dawsoer01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"San Antonio, Texas
us",Midwestern State University,"Sam Houston in San Antonio, Texas",,"February 21, 2012",4,3.8,2.5,0.0,58.3,,50.0,58.3
Jimmy Dawson,https://www.basketball-reference.com/players/d/dawsoji01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Oak Park, Ill",Illinois,"York Community in Elmhurst, Illinois","Chicago Bulls, 16th round (2nd pick, 154th overall), 1967 NBA Draft",,21,5.6,1.0,1.5,34.6,,58.1,35.0
Tony Dawson,https://www.basketball-reference.com/players/d/dawsoto01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,K,Florida State,"Kinston in Kinston, North Carolina",,"March 8, 1991",6,2.8,0.8,0.2,46.7,,100.0,53.3
Todd Day,https://www.basketball-reference.com/players/d/dayto01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Decatur, Ill",Arkansas,"Hamilton in Memphis, Tennessee","Milwaukee Bucks, 1st round (8th pick, 8th overall), 1992 NBA Draft","November 6, 1992",483,12.3,3.4,1.5,40.6,,73.9,46.2
Austin Daye,https://www.basketball-reference.com/players/d/dayeau01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,Irv,Gonzaga,"Woodbridge in Irvine, California","Detroit Pistons, 1st round (15th pick, 15th overall), 2009 NBA Draft","October 30, 2009",293,5.2,2.6,0.7,40.2,,77.8,46.9
Darren Daye,https://www.basketball-reference.com/players/d/dayeda01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,Des Mo,UCLA,"John F. Kennedy in Granada Hills, California","Washington Bullets, 3rd round (10th pick, 57th overall), 1983 NBA Draft","October 28, 1983",328,6.8,2.6,2.0,49.1,,68.1,49.1
Darius Days,https://www.basketball-reference.com/players/d/daysda01.html,"Power Forward and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,Ga,LSU,,,"February 6, 2023",4,3.8,1.5,0.3,41.7,,100.0,54.2
Nando De Colo,https://www.basketball-reference.com/players/d/decolna01.html,"Small Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,Sa,,,"San Antonio Spurs, 2nd round (23rd pick, 53rd overall), 2009 NBA Draft","November 3, 2012",119,3.8,1.8,1.7,42.9,,83.5,49.1
Billy DeAngelis,https://www.basketball-reference.com/players/d/deangbi01.html,"Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Guard


  
  ▪
  
  
  
  
  Right",,,,,,,Saint Joseph's,,,,8,1.3,0.8,1.0,50.0,,66.7,50.0
Dave DeBusschere,https://www.basketball-reference.com/players/d/debusda01.html,"Power Forward and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Detroit, Michigan
us",Detroit Mercy,"Austin Catholic in Detroit, Michigan","Detroit Pistons, 1st round (4th pick, 4th overall), 1962 NBA Draft (territorial selection)","October 16, 1962",875,16.1,11.0,2.9,43.2,,69.9,
Andrew DeClercq,https://www.basketball-reference.com/players/d/declean01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Detroit, Michigan
us",Florida,"Countryside in Clearwater, Florida","Golden State Warriors, 2nd round (5th pick, 34th overall), 1995 NBA Draft","January 24, 1996",587,4.8,4.2,0.6,50.7,,62.1,50.7
Javin DeLaurier,https://www.basketball-reference.com/players/d/delauja01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Shipman, Virg",Duke,"St. Anne's-Belfield School in Charlottesville, Virginia",,"January 1, 2022",1,0.0,1.0,0.0,-,,-,-
Nate DeLong,https://www.basketball-reference.com/players/d/delonna01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Chippewa Falls, Wiscons",Wisconsin-River Falls,"Chippewa Falls in Chippewa Falls, Wisconsin","Tri-Cities Blackhawks, 9th round (4th pick, 100th overall), 1950 NBA Draft","January 27, 1952",17,3.8,1.8,0.8,47.6,,68.6,
Joe DePre,https://www.basketball-reference.com/players/d/deprejo01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Westbury, New York
us",St. John's,"Westbury in Westbury, New York","Phoenix Suns, 2nd round (12th pick, 29th overall), 1970 NBA Draft",,119,7.0,1.9,1.6,47.7,,73.5,47.8
DeMar DeRozan,https://www.basketball-reference.com/players/d/derozde01.html,"Shooting Guard, Small Forward, and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard, Small Forward, and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Compton, California
us",USC,"Compton in Compton, California","Toronto Raptors, 1st round (9th pick, 9th overall), 2009 NBA Draft","October 28, 2009",1136,21.2,4.4,4.1,46.9,,84.1,48.4
Hank DeZonie,https://www.basketball-reference.com/players/d/dezonha01.html,"Center/Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center/Forward


  
  ▪
  
  
  
  
  Right",,,,,,"New York, New York
us",Clark Atlanta University,,,"December 3, 1950",5,3.4,3.6,1.8,24.0,,71.4,
Greg Deane,https://www.basketball-reference.com/players/d/deanegr01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Tulare, California
us",Utah,"Union in Tulare, California","Utah Jazz, 4th round (1st pick, 67th overall), 1979 NBA Draft","October 12, 1979",7,1.4,0.9,0.9,18.2,,71.4,22.7
Gabriel Deck,https://www.basketball-reference.com/players/d/deckga01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"AÃ±atuya, Argent",,,,"April 29, 2021",17,6.0,2.7,1.7,49.4,,81.8,51.9
Dewayne Dedmon,https://www.basketball-reference.com/players/d/dedmode01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Lancaster, California
us",USC,"Lancaster in Lancaster, California",,"November 18, 2013",515,6.3,5.8,0.7,52.6,,73.1,56.5
Don Dee,https://www.basketball-reference.com/players/d/deedo01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Boonville, Missouri
us",,,"Detroit Pistons, 3rd round (3rd pick, 25th overall), 1968 NBA Draft",,58,5.7,5.0,0.6,35.7,,74.7,35.7
Archie Dees,https://www.basketball-reference.com/players/d/deesar01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Ethel, Mississippi
us",Indiana,"Mount Carmel in Mount Carmel, Illinois","Cincinnati Royals, 1st round (2nd pick, 2nd overall), 1958 NBA Draft","October 22, 1958",190,8.1,4.8,0.7,40.2,,79.4,
Terry Dehere,https://www.basketball-reference.com/players/d/deherte01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"New York, New York
us",Seton Hall,"St. Anthony in Jersey City, New Jersey","Los Angeles Clippers, 1st round (13th pick, 13th overall), 1993 NBA Draft","November 5, 1993",402,8.0,1.5,2.6,41.1,,77.9,47.3
Red Dehnert,https://www.basketball-reference.com/players/d/dehnere01.html,"Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Forward


  
  ▪
  
  
  
  
  Right",,,,,,"New York, New York
us",Columbia University,,,,10,1.4,-,0.0,40.0,,33.3,
Bryce Dejean-Jones,https://www.basketball-reference.com/players/d/dejeabr01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Los Angeles, California
us",,"Taft in Woodland Hills, California",,"January 21, 2016",14,5.6,3.4,1.1,40.6,,52.4,49.3
Sam Dekker,https://www.basketball-reference.com/players/d/dekkesa01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Sheboygan, Wiscons",Wisconsin,"Sheboygan Lutheran in Sheboygan, Wisconsin","Houston Rockets, 1st round (18th pick, 18th overall), 2015 NBA Draft","October 28, 2015",201,5.4,3.0,0.8,47.8,,60.6,52.5
Vinny Del Negro,https://www.basketball-reference.com/players/d/delnevi01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,Spr,NC State,"Suffield Academy in Suffield, Connecticut","Sacramento Kings, 2nd round (4th pick, 29th overall), 1988 NBA Draft","November 5, 1988",771,9.1,2.3,3.2,47.5,,84.0,49.5
Malcolm Delaney,https://www.basketball-reference.com/players/d/delanma01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Baltimore, Maryland
us",Virginia Tech,"Towson Catholic in Towson, Maryland",,"October 27, 2016",127,5.7,1.8,2.8,37.7,,80.5,43.1
Bison Dele,https://www.basketball-reference.com/players/d/delebi01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Left",,,,,,"Fresno, California
us",,"Santa Monica in Santa Monica, California","Orlando Magic, 1st round (10th pick, 10th overall), 1991 NBA Draft","November 20, 1991",413,11.0,6.2,1.1,52.8,,69.1,52.8
Carlos Delfino,https://www.basketball-reference.com/players/d/delfica01.html,"Small Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Santa Fe, Argent",,,"Detroit Pistons, 1st round (25th pick, 25th overall), 2003 NBA Draft","November 2, 2004",507,8.1,3.6,1.7,40.1,,75.8,49.4
Ãngel Delgado,https://www.basketball-reference.com/players/d/delgaan01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,Santo Dom,Seton Hall,"The Patrick School in Hillside, New Jersey",,"February 7, 2019",2,1.5,2.0,0.0,20.0,,50.0,20.0
Tony Delk,https://www.basketball-reference.com/players/d/delkto01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,Cov,Kentucky,"Haywood in Brownsville, Tennessee","Charlotte Hornets, 1st round (16th pick, 16th overall), 1996 NBA Draft","November 3, 1996",545,9.1,2.5,1.9,40.8,,76.9,45.9
Matthew Dellavedova,https://www.basketball-reference.com/players/d/dellama01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Maryborough, Australia
au",Saint Mary's,,,"November 2, 2013",479,5.2,1.7,3.5,38.5,,83.5,47.3
Fennis Dembo,https://www.basketball-reference.com/players/d/dembofe01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Mobile, Alabama
us",Wyoming,"Fox Tech in San Antonio, Texas","Detroit Pistons, 2nd round (5th pick, 30th overall), 1988 NBA Draft","November 18, 1988",31,1.2,0.7,0.2,33.3,,80.0,33.3
Larry Demic,https://www.basketball-reference.com/players/d/demicla01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Gary, Indiana
us",Arizona,"West Side in Gary, Indiana","New York Knicks, 1st round (9th pick, 9th overall), 1979 NBA Draft","October 12, 1979",206,4.7,3.9,0.5,45.9,,58.0,45.9
